DVSN,STTN FROM,STTN TO,RR NO.,RR DATE,FNR,P/T,INVC NO.,INVC DATE,CMDT,CNSR,CNSR GSTIN,CNSG,CNSG GSTIN,RLY GSTIN,TAX INVCID,FREIGHT PAID BY,ADVANCE FREIGHT SCHEME,ROUND TRIP TRAFFIC,CHRG WGHT,ACTL WGHT,CHRG CLSS,RATE(Q),BSC FRGT,POL,TOTL FRGT(EXCLUDE GST),IGST,CGST,SGST,UGST,TOTL GST,TDS IGST,TDS CGST,TDS SGST,TDS UGST,TOTL TDS,TDS REGISTRATION NO.,TOTL FRGT(INCLUDE GST),DMRG,P/M,OTHR CHRG CODE,OTHR CHRG AMNT,REBATE CODE,REBATE AMNT,E-PAYID
ADRA,CBSP,BSCS,262017415.0,2026-05-01,26041112537.0,P,14.0,2026-04-29,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080088.0,CNSR,N,N,4013.0,3809.0,145A,1228.0,4927964.0,0.0,4677452.0,0.0,116936.3,116936.3,0.0,233873.0,0.0,0.0,0.0,0.0,0.0,,4911325.0,0.0,E,,0.0,FAOC,250512.0,SB00D965C8
ADRA,CBSP,BSCS,262017422.0,2026-05-04,26042312231.0,P,15.0,2026-05-02,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080368.0,CNSR,N,N,4034.2,4034.1,145A,1228.0,4953997.6,0.0,4953998.0,0.0,123849.95,123849.95,0.0,247700.0,0.0,0.0,0.0,0.0,0.0,,5201698.0,0.0,E,,0.0,,0.0,SB00D979DE
ADRA,CBSP,BSCS,262017424.0,2026-05-05,26042312170.0,P,16.0,2026-05-03,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080388.0,CNSR,N,N,4063.2,3841.2,145A,1228.0,4989609.6,5894.4,4995504.0,0.0,124887.6,124887.6,0.0,249776.0,0.0,0.0,0.0,0.0,0.0,,5245280.0,0.0,E,POL1,5894.4,,0.0,SB00D97DA1
ADRA,CBSP,BSCS,262017425.0,2026-05-06,26050107953.0,P,17.0,2026-05-04,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080516.0,CNSR,N,N,3990.0,3990.0,145A,1228.0,4899720.0,0.0,4899720.0,0.0,122493.0,122493.0,0.0,244986.0,0.0,0.0,0.0,0.0,0.0,,5144706.0,0.0,E,,0.0,,0.0,SB00D9866A
ADRA,CBSP,BSCS,262017426.0,2026-05-07,26050107971.0,P,18.0,2026-05-05,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080588.0,CNSR,N,N,4112.4,3788.3,145A,1228.0,5050027.2,0.0,5050028.0,0.0,126250.7,126250.7,0.0,252502.0,0.0,0.0,0.0,0.0,0.0,,5302530.0,0.0,E,,0.0,,0.0,SB00D98CB9
ADRA,CBSP,BSCS,262017430.0,2026-05-08,26050525177.0,P,19.0,2026-05-06,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080736.0,CNSR,N,N,4130.0,4130.0,145A,1228.0,5071640.0,0.0,5071640.0,0.0,126791.0,126791.0,0.0,253582.0,0.0,0.0,0.0,0.0,0.0,,5325222.0,0.0,E,,0.0,,0.0,SB00D99719
ADRA,CBSP,BSCS,262017431.0,2026-05-09,26050525229.0,P,20.0,2026-05-07,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080774.0,CNSR,N,N,4060.6,3876.2,145A,1228.0,4986416.8,0.0,4986417.0,0.0,124660.43,124660.43,0.0,249321.0,0.0,0.0,0.0,0.0,0.0,,5235738.0,0.0,E,,0.0,,0.0,SB00D99AF7
ADRA,CBSP,BSCS,262017437.0,2026-05-10,26050607976.0,P,21.0,2026-05-08,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080924.0,CNSR,N,N,4047.8,4047.8,145A,1228.0,4970698.4,0.0,4970699.0,0.0,124267.48,124267.48,0.0,248535.0,0.0,0.0,0.0,0.0,0.0,,5219234.0,0.0,E,,0.0,,0.0,SB00D9A592
ADRA,CBSP,BSCS,262017438.0,2026-05-11,26050927773.0,P,22.0,2026-05-09,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120080976.0,CNSR,N,N,4045.0,3706.0,145A,1228.0,4967260.0,0.0,4883756.0,0.0,122093.9,122093.9,0.0,244188.0,0.0,0.0,0.0,0.0,0.0,,5127944.0,0.0,E,,0.0,FAOC,83504.0,SB00D9A997
ADRA,CBSP,BSCS,262017446.0,2026-05-12,26050607879.0,P,23.0,2026-05-10,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120081140.0,CNSR,N,N,4062.4,3870.0,145A,1228.0,4988627.2,8841.6,4997469.0,0.0,124936.73,124936.73,0.0,249874.0,0.0,0.0,0.0,0.0,0.0,,5247343.0,0.0,E,POL1,8841.6,,0.0,SB00D9B427
ADRA,CBSP,BSCS,262017444.0,2026-05-12,26050927898.0,P,24.0,2026-05-10,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120081104.0,CNSR,N,N,4060.2,3827.2,145A,1228.0,4985925.6,0.0,4985926.0,0.0,124648.15,124648.15,0.0,249297.0,0.0,0.0,0.0,0.0,0.0,,5235223.0,0.0,E,,0.0,,0.0,SB00D9B1DB
ADRA,CBSP,BSCS,262017450.0,2026-05-13,26050927852.0,P,25.0,2026-05-11,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120081244.0,CNSR,N,N,4048.2,4048.2,145A,1228.0,4971189.6,0.0,4887686.0,0.0,122192.15,122192.15,0.0,244385.0,0.0,0.0,0.0,0.0,0.0,,5132071.0,0.0,E,,0.0,FAOC,83504.0,SB00D9BBCC
ADRA,CBSP,BSCS,262017449.0,2026-05-13,26051123383.0,P,26.0,2026-05-12,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120081224.0,CNSR,N,N,4062.8,3817.2,145A,1228.0,4989118.4,2456.0,4991575.0,0.0,124789.38,124789.38,0.0,249579.0,0.0,0.0,0.0,0.0,0.0,,5241154.0,0.0,E,POL1,2456.0,,0.0,SB00D9BAE7
ADRA,CBSP,BSCS,262017454.0,2026-05-14,26051221603.0,P,27.0,2026-05-12,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926052120081344.0,CNSR,N,N,4060.0,4060.0,145A,1228.0,4985680.0,0.0,4985680.0,0.0,124642.0,124642.0,0.0,249284.0,0.0,0.0,0.0,0.0,0.0,,5234964.0,0.0,E,,0.0,,0.0,SB00D9C360
ADRA,CBSP,BSCS,262017343.0,2026-04-11,26040710040.0,P,4.0,2026-04-09,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080900.0,CNSR,N,N,4021.0,3830.3,145A,1228.0,4937788.0,0.0,5055988.0,0.0,126399.7,126399.7,0.0,252800.0,0.0,0.0,0.0,0.0,0.0,,5308788.0,0.0,E,FAUC,118200.0,,0.0,SB00D8CF1D
ADRA,CBSP,BSCS,262017347.0,2026-04-12,26040710174.0,P,5.0,2026-04-11,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081052.0,CNSR,N,N,4049.6,3921.6,145A,1228.0,4972908.8,0.0,5054320.0,0.0,126358.0,126358.0,0.0,252716.0,0.0,0.0,0.0,0.0,0.0,,5307036.0,0.0,E,DCLA,78300.0,,0.0,SB00D8D979
ADRA,CBSP,BSCS,262017361.0,2026-04-16,26033023043.0,P,6.0,2026-04-14,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081396.0,CNSR,N,N,4075.4,3992.6,145A,1228.0,5004591.2,0.0,5048572.0,0.0,126214.3,126214.3,0.0,252429.0,0.0,0.0,0.0,0.0,0.0,,5301001.0,0.0,E,DCLA,34800.0,,0.0,SB00D8F3CB
ADRA,CBSP,BSCS,262017366.0,2026-04-17,26033023201.0,P,7.0,2026-04-15,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081544.0,CNSR,N,N,4063.8,3889.4,145A,1228.0,4990346.4,12771.2,5003118.0,0.0,125077.95,125077.95,0.0,250156.0,0.0,0.0,0.0,0.0,0.0,,5253274.0,0.0,E,POL1,12771.2,,0.0,SB00D8FD41
ADRA,CBSP,BSCS,262017373.0,2026-04-18,26040925527.0,P,8.0,2026-04-16,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081656.0,CNSR,N,N,4049.6,3824.3,145A,1228.0,4972908.8,2947.2,4889896.0,0.0,122247.4,122247.4,0.0,244495.0,0.0,0.0,0.0,0.0,0.0,,5134391.0,0.0,E,POL1,2947.2,,0.0,SB00D9062E
ADRA,CBSP,BSCS,262017378.0,2026-04-20,26041020388.0,P,9.0,2026-04-18,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081764.0,CNSR,N,N,4017.0,3836.7,145A,1228.0,4932876.0,4912.0,5012205.0,0.0,125305.13,125305.13,0.0,250611.0,0.0,0.0,0.0,0.0,0.0,,5262816.0,0.0,E,FAUC,74417.0,,0.0,SB00D90FFE
ADRA,CCSP,BSCS,162001838.0,2026-04-09,26032022746.0,P,3.0,2026-04-08,2991119.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926042015080988.0,CNSG,N,N,4047.6,3909.0,145A,216.0,874281.6,1555.2,875837.0,0.0,21895.93,21895.93,0.0,43792.0,0.0,0.0,0.0,0.0,0.0,,919629.0,0.0,E,POL1,1555.2,,0.0,SB00D8C455
ADRA,CCSP,BSCS,162001852.0,2026-05-11,26032508592.0,P,4.0,2026-05-09,2991119.0,SAIL,20AAACS7062FAZJ,SAIL,20AAACS7062FAZJ,20AAAGM0289C1ZX,9926052015081024.0,CNSG,N,N,3490.0,3399.6,145A,216.0,753840.0,604.8,754445.0,0.0,18861.13,18861.13,0.0,37723.0,0.0,0.0,0.0,0.0,0.0,,792168.0,0.0,E,POL1,604.8,,0.0,SB00D9A8DC
ADRA,CHRI,BSCS,462002092.0,2026-04-09,26040810058.0,P,1.0,2026-04-08,2991323.0,CCL,20AAACC7476RHZT,BPSP,20AABCB8976G1ZP,20AAAGM0289C1ZX,9926042015080952.0,CNSG,N,N,3995.6,3950.9,145A,389.6,1556685.76,1558.4,1638197.0,0.0,40954.93,40954.93,0.0,81910.0,0.0,0.0,0.0,0.0,0.0,,1720107.0,0.0,E,OTC,79952.0,,0.0,SB00D8C0BD
ADRA,DLO,BSCS,262005223.0,2026-04-18,26041715936.0,P,10.0,2026-04-17,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140036.0,CNSG,N,N,3989.9,3902.8,145,1119.7,4467491.03,3583.04,4707806.0,235390.3,0.0,0.0,0.0,235391.0,0.0,0.0,0.0,0.0,0.0,,4943197.0,0.0,E,DPO,670681.06,,0.0,SB00D902E2
ADRA,DLO,BSCS,262005225.0,2026-04-19,26041813469.0,P,11.0,2026-04-19,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140040.0,CNSG,N,N,4008.7,3948.6,145,1119.7,4488541.39,0.0,4739275.0,236963.75,0.0,0.0,0.0,236964.0,0.0,0.0,0.0,0.0,0.0,,4976239.0,0.0,E,DCLA,8850.0,,0.0,SB00D9094F
ADRA,DLO,BSCS,262005230.0,2026-04-26,26042221267.0,P,12.0,2026-04-25,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140046.0,CNSG,N,N,3968.5,3853.2,145,1119.7,4443529.45,0.0,4688386.0,234419.3,0.0,0.0,0.0,234420.0,0.0,0.0,0.0,0.0,0.0,,4922806.0,0.0,E,DCLA,8850.0,,0.0,SB00D93C03
ADRA,DLO,BSCS,262005232.0,2026-04-27,26042510259.0,P,13.0,2026-04-26,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140048.0,CNSG,N,N,4020.1,3944.7,145,1119.7,4501305.97,0.0,4751028.0,237551.4,0.0,0.0,0.0,237552.0,0.0,0.0,0.0,0.0,0.0,,4988580.0,0.0,E,DCLA,8850.0,,0.0,SB00D9426E
ADRA,DLO,BSCS,262005234.0,2026-04-28,26042618533.0,P,14.0,2026-04-27,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140052.0,CNSG,N,N,4014.9,3895.1,145,1119.7,4495483.53,0.0,4742470.0,237123.5,0.0,0.0,0.0,237124.0,0.0,0.0,0.0,0.0,0.0,,4979594.0,0.0,E,DCLA,8850.0,,0.0,SB00D94A41
ADRA,DLO,BSCS,262005236.0,2026-04-29,26042618861.0,P,15.0,2026-04-29,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140052.0,CNSG,N,N,3856.5,3772.1,145,1119.7,4318123.05,0.0,4556092.0,227804.6,0.0,0.0,0.0,227805.0,0.0,0.0,0.0,0.0,0.0,,4783897.0,0.0,E,DCLA,8550.0,,0.0,SB00D951D6
ADRA,DLO,BSCS,262005246.0,2026-05-05,26050324763.0,P,16.0,2026-05-04,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926051933140008.0,CNSG,N,N,4012.8,3963.8,145,1119.7,4493132.16,0.0,4746002.0,237300.1,0.0,0.0,0.0,237301.0,0.0,0.0,0.0,0.0,0.0,,4983303.0,0.0,E,DCLA,8850.0,,0.0,SB00D97D08
ADRA,DLO,BSCS,262005247.0,2026-05-05,26050324806.0,P,17.0,2026-05-05,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926051933140008.0,CNSG,N,N,3992.9,3900.8,145,1119.7,4470850.13,0.0,4717522.0,235876.1,0.0,0.0,0.0,235877.0,0.0,0.0,0.0,0.0,0.0,,4953399.0,0.0,E,DCLA,8850.0,,0.0,SB00D97E3C
ADRA,DLO,BSCS,262005250.0,2026-05-08,26050621295.0,P,18.0,2026-05-07,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926051933140012.0,CNSG,N,N,3970.4,3871.5,145,1119.7,4445656.88,0.0,4692920.0,234646.0,0.0,0.0,0.0,234646.0,0.0,0.0,0.0,0.0,0.0,,4927566.0,0.0,E,DCLA,8850.0,,0.0,SB00D9933E
ADRA,DLO,BSCS,262005255.0,2026-05-10,26050921335.0,P,19.0,2026-05-10,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926051933140020.0,CNSG,N,N,3919.9,3813.5,145,1119.7,4389112.03,0.0,4633031.0,231651.55,0.0,0.0,0.0,231652.0,0.0,0.0,0.0,0.0,0.0,,4864683.0,0.0,E,DCLA,8700.0,,0.0,SB00D9A286
ADRA,DLO,BSCS,262005256.0,2026-05-11,26051004316.0,P,20.0,2026-05-10,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926051933140020.0,CNSG,N,N,4011.2,3925.7,145,1119.7,4491340.64,0.0,4740782.0,237039.1,0.0,0.0,0.0,237040.0,0.0,0.0,0.0,0.0,0.0,,4977822.0,0.0,E,DCLA,8850.0,,0.0,SB00D9A967
ADRA,DLO,BSCS,262005257.0,2026-05-11,26051024383.0,P,21.0,2026-05-11,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926051933140020.0,CNSG,N,N,3999.0,3892.7,145,1119.7,4477680.3,1567.58,4716198.0,235809.9,0.0,0.0,0.0,235810.0,0.0,0.0,0.0,0.0,0.0,,4952008.0,8850.0,E,DPO,671907.18,,0.0,SB00D9AC86
ADRA,DLO,BSCS,262005206.0,2026-04-10,26040722443.0,P,4.0,2026-04-09,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140016.0,CNSG,N,N,4001.1,3901.0,145,1119.7,4480031.67,0.0,4727230.0,236361.5,0.0,0.0,0.0,236362.0,0.0,0.0,0.0,0.0,0.0,,4963592.0,0.0,E,DCLA,8850.0,,0.0,SB00D8C7E9
ADRA,DLO,BSCS,262005207.0,2026-04-10,26040819378.0,P,5.0,2026-04-09,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140018.0,CNSG,N,N,3985.7,3985.3,145,1119.7,4462788.29,0.0,4752086.0,237604.3,0.0,0.0,0.0,237605.0,0.0,0.0,0.0,0.0,0.0,,4989691.0,0.0,E,DCLA,17400.0,,0.0,SB00D8C7F4
ADRA,DLO,BSCS,262005208.0,2026-04-10,26040912295.0,P,6.0,2026-04-10,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140020.0,CNSG,N,N,3884.4,3836.4,145,1119.7,4349362.68,0.0,4592192.0,229609.6,0.0,0.0,0.0,229610.0,0.0,0.0,0.0,0.0,0.0,,4821802.0,0.0,E,DCLA,8550.0,,0.0,SB00D8CB20
ADRA,DLO,BSCS,262005219.0,2026-04-17,26041522460.0,P,7.0,2026-04-16,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140032.0,CNSG,N,N,4014.9,3991.8,145,1119.7,4495483.53,0.0,4758455.0,237922.75,0.0,0.0,0.0,237923.0,0.0,0.0,0.0,0.0,0.0,,4996378.0,0.0,E,DCLA,8850.0,,0.0,SB00D8FB20
ADRA,DLO,BSCS,262005221.0,2026-04-18,26041522497.0,P,8.0,2026-04-17,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140036.0,CNSG,N,N,3997.2,3928.6,145,1119.7,4475664.84,0.0,4722755.0,236137.75,0.0,0.0,0.0,236138.0,0.0,0.0,0.0,0.0,0.0,,4958893.0,0.0,E,DCLA,8850.0,,0.0,SB00D90293
ADRA,DLO,BSCS,262005222.0,2026-04-18,26041522521.0,P,9.0,2026-04-17,1421310.0,BCPL,19AACCB4847P1Z2,SAIL,20AAACS7062FAZJ,19AAAGM0289C1ZG,9926041933140036.0,CNSG,N,N,4029.4,3984.4,145,1119.7,4511719.18,0.0,4764625.0,238231.25,0.0,0.0,0.0,238232.0,0.0,0.0,0.0,0.0,0.0,,5002857.0,0.0,E,DCLA,8850.0,,0.0,SB00D902C1
ADRA,DPCB,BSCS,262012225.0,2026-04-07,26040508427.0,P,11.0,2026-04-07,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080510.0,CNSR,N,N,4063.8,3993.8,145A,1228.0,4990346.4,0.0,4990347.0,0.0,124758.68,124758.68,0.0,249518.0,0.0,0.0,0.0,0.0,0.0,,5239865.0,0.0,E,,0.0,,0.0,SB00D8B13A
ADRA,DPCB,BSCS,262012242.0,2026-04-09,26040508320.0,P,12.0,2026-04-09,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080708.0,CNSR,N,N,3990.8,3930.6,145A,1228.0,4900702.4,0.0,4900703.0,0.0,122517.58,122517.58,0.0,245036.0,0.0,0.0,0.0,0.0,0.0,,5145739.0,0.0,E,,0.0,,0.0,SB00D8BF83
ADRA,DPCB,BSCS,262012250.0,2026-04-09,26040920814.0,P,13.0,2026-04-09,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080792.0,CNSR,N,N,3638.4,3587.5,145A,1228.0,4467955.2,0.0,4467956.0,0.0,111698.9,111698.9,0.0,223398.0,0.0,0.0,0.0,0.0,0.0,,4691354.0,23400.0,E,,0.0,,0.0,SB00D8C618
ADRA,DPCB,BSCS,262012253.0,2026-04-10,26040721930.0,P,14.0,2026-04-09,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080796.0,CNSR,N,N,3993.4,3917.8,145A,1228.0,4903895.2,4912.0,4908808.0,0.0,122720.2,122720.2,0.0,245441.0,0.0,0.0,0.0,0.0,0.0,,5154249.0,0.0,E,POL1,4912.0,,0.0,SB00D8C69C
ADRA,DPCB,BSCS,262012257.0,2026-04-10,26041004876.0,P,15.0,2026-04-10,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080860.0,CNSR,N,N,3773.2,3698.9,145A,1228.0,4633489.6,491.2,4633981.0,0.0,115849.53,115849.53,0.0,231700.0,0.0,0.0,0.0,0.0,0.0,,4865681.0,32400.0,E,POL1,491.2,,0.0,SB00D8CA88
ADRA,DPCB,BSCS,262012263.0,2026-04-10,26040722188.0,P,16.0,2026-04-10,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080896.0,CNSR,N,N,4060.8,4000.0,145A,1228.0,4986662.4,0.0,4986663.0,0.0,124666.58,124666.58,0.0,249334.0,0.0,0.0,0.0,0.0,0.0,,5235997.0,0.0,E,,0.0,,0.0,SB00D8CD58
ADRA,DPCB,BSCS,262012264.0,2026-04-11,26041018772.0,P,17.0,2026-04-11,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080898.0,CNSR,N,N,4060.0,3954.4,145A,1228.0,4985680.0,0.0,4985680.0,0.0,124642.0,124642.0,0.0,249284.0,0.0,0.0,0.0,0.0,0.0,,5234964.0,0.0,E,,0.0,,0.0,SB00D8CE69
ADRA,DPCB,BSCS,262012266.0,2026-04-11,26041008234.0,P,18.0,2026-04-11,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080942.0,CNSR,N,N,3760.2,3677.3,145A,1228.0,4617525.6,0.0,4617526.0,0.0,115438.15,115438.15,0.0,230877.0,0.0,0.0,0.0,0.0,0.0,,4848403.0,24300.0,E,,0.0,,0.0,SB00D8D0A5
ADRA,DPCB,BSCS,262012272.0,2026-04-11,26041018842.0,P,19.0,2026-04-11,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120080998.0,CNSR,N,N,3850.0,3739.0,145A,1228.0,4727800.0,0.0,4727800.0,0.0,118195.0,118195.0,0.0,236390.0,0.0,0.0,0.0,0.0,0.0,,4964190.0,0.0,E,,0.0,,0.0,SB00D8D4C1
ADRA,DPCB,BSCS,262012275.0,2026-04-12,26041018897.0,P,20.0,2026-04-12,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081000.0,CNSR,N,N,4061.4,3981.6,145A,1228.0,4987399.2,0.0,4987400.0,0.0,124685.0,124685.0,0.0,249370.0,0.0,0.0,0.0,0.0,0.0,,5236770.0,0.0,E,,0.0,,0.0,SB00D8D666
ADRA,DPCB,BSCS,262012293.0,2026-04-14,26041221093.0,P,21.0,2026-04-14,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081234.0,CNSR,N,N,4060.0,3969.8,145A,1228.0,4985680.0,0.0,4985680.0,0.0,124642.0,124642.0,0.0,249284.0,0.0,0.0,0.0,0.0,0.0,,5234964.0,0.0,E,,0.0,,0.0,SB00D8E6A5
ADRA,DPCB,BSCS,262012300.0,2026-04-15,26041221136.0,P,22.0,2026-04-14,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081296.0,CNSR,N,N,3992.4,3924.0,145A,1228.0,4902667.2,491.2,4903159.0,0.0,122578.98,122578.98,0.0,245158.0,0.0,0.0,0.0,0.0,0.0,,5148317.0,0.0,E,POL1,491.2,,0.0,SB00D8EB3A
ADRA,DPCB,BSCS,262012302.0,2026-04-15,26041503207.0,P,23.0,2026-04-15,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081320.0,CNSR,N,N,4060.4,3971.8,145A,1228.0,4986171.2,0.0,4986172.0,0.0,124654.3,124654.3,0.0,249309.0,0.0,0.0,0.0,0.0,0.0,,5235481.0,0.0,E,,0.0,,0.0,SB00D8ECFB
ADRA,DPCB,BSCS,262012308.0,2026-04-16,26041019036.0,P,24.0,2026-04-16,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081392.0,CNSR,N,N,4099.6,4004.5,145A,1228.0,5034308.8,0.0,5034309.0,0.0,125857.73,125857.73,0.0,251716.0,0.0,0.0,0.0,0.0,0.0,,5286025.0,35400.0,E,,0.0,,0.0,SB00D8F347
ADRA,DPCB,BSCS,262012312.0,2026-04-16,26041526411.0,P,25.0,2026-04-16,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081444.0,CNSR,N,N,4061.8,3987.2,145A,1228.0,4987890.4,1473.6,4989364.0,0.0,124734.1,124734.1,0.0,249469.0,0.0,0.0,0.0,0.0,0.0,,5238833.0,0.0,E,POL1,1473.6,,0.0,SB00D8F5A2
ADRA,DPCB,BSCS,262012317.0,2026-04-16,26041626571.0,P,26.0,2026-04-16,2991120.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120081484.0,CNSR,N,N,3992.8,3929.4,145A,1228.0,4903158.4,0.0,4903159.0,0.0,122578.98,122578.98,0.0,245158.0,0.0,0.0,0.0,0.0,0.0,,5148317.0,0.0,E,,0.0,,0.0,SB00D8F8C8
ADRA,DPCB,BSCS,262012320.0,2026-04-17,26030710810.0,P,27.0,2026-04-17,1421968.0,SAIL,21AAACS7062F2ZP,SAIL,20AAACS7062FAZJ,21AAAGM0289C1ZV,9926042120140294.0,CNSR,N,N,4035.0,3975.9,145,835.8,3372453.0,0.0,4072244.0,0.0,101806.1,101806.1,0.0,203613.0,0.0,0.0,0.0,0.0,0.0,,4275857.0,43500.0,E,DPO,505867.95,,0.0,SB00D8FCF6
